"","CAMIS","DBA","BUILDING","STREET","ADDRESS_Ext","lon","lat"
"14471",50033270,"EL RINCON DEL SABOR LATINO","74","W 47TH ST","74,W 47TH ST,New York, NY",-73.9815911,40.7577433
"14472",50033272,"MCDONALD'S","2240","FLATBUSH AVE","2240,FLATBUSH AVE,New York, NY",-73.9289556,40.6150066
"14473",50033273,"MCDONALD'S","2411","86TH ST","2411,86TH ST,New York, NY",-73.882984,40.7649
"14474",50033274,"BUSHWICK PIZZA PARTY","254","IRVING AVE","254,IRVING AVE,New York, NY",-73.9162566,40.6998334
"14475",50033276,"ILILI BOX","700","8TH AVE","700,8TH AVE,New York, NY",-73.9882975,40.7587072
"14476",50033277,"MCDONALD'S","24410","MERRICK BLVD","24410,MERRICK BLVD,New York, NY",-73.7289945,40.673937
"14477",50033279,"MCDONALD'S","114","DELANCEY ST","114,DELANCEY ST,New York, NY",-73.988281,40.71883
"14478",50033281,"LINCOLN SQUARE STEAK","208","W 70TH ST","208,W 70TH ST,New York, NY",-73.9833154,40.7775086
"14479",50033283,"MAIELLA","4610","CENTER BLVD","4610,CENTER BLVD,New York, NY",-73.9569886,40.7474003
"14480",50033289,"CARLO'S BAKERY","625","8TH AVE","625,8TH AVE,New York, NY",-73.9917714,40.7568916
"14481",50033292,"COSTAS","30","W 35TH ST","30,W 35TH ST,New York, NY",-73.9857867,40.749572
"14482",50033295,"BREAD BROTHERS BAGEL CAFE","810","GRAND ST","810,GRAND ST,New York, NY",-73.9410497,40.7117524
"14483",50033301,"JOE COFFEE","37","E 8TH ST","37,E 8TH ST,New York, NY",-73.9941602,40.7315389
"14484",50033304,"ASTORIA PIZZA","3204B","30TH AVE","3204B,30TH AVE,New York, NY",-73.9231862,40.767543
"14485",50033305,"LORAX FROZEN YOGURT","4602","8TH AVE","4602,8TH AVE,New York, NY",-74.0016858,40.6432899
"14486",50033308,"OMIYA SUSHI","8618","4TH AVE","8618,4TH AVE,New York, NY",-74.0287958,40.622346
"14487",50033310,"OXIDO","18","W 23RD ST","18,W 23RD ST,New York, NY",-73.9904981,40.7416579
"14488",50033317,"DAI HING RESTAURANT","8785","SUTPHIN BLVD","8785,SUTPHIN BLVD,New York, NY",-73.80912,40.7051129
"14489",50033318,"GREEN APPLE DELIGHT","2912","CRESCENT ST","2912,CRESCENT ST,New York, NY",-73.9249831,40.7690051
"14490",50033320,"SMASHBURGER","528","GATEWAY DR","528,GATEWAY DR,New York, NY",-73.8728636,40.651725
"14491",50033327,"LUCKY CORNAGA CHINESE RESTAURANT","1420","CORNAGA AVE","1420,CORNAGA AVE,New York, NY",-73.7495555,40.6028338
"14492",50033332,"PANDA","7018","3RD AVE","7018,3RD AVE,New York, NY",-74.0267761,40.6345162
"14493",50033339,"BITE OF HONG KONG","81","CHRYSTIE ST","81,CHRYSTIE ST,New York, NY",-73.9944284,40.7173928
"14494",50033345,"YUMMY YUMMY CHINESE KITCHEN","1811","RANDALL AVE","1811,RANDALL AVE,New York, NY",-73.8624015,40.8171944
"14495",50033347,"NEW HARDEE","854","FRANKLIN AVE","854,FRANKLIN AVE,New York, NY",-73.958839,40.6690627
"14496",50033348,"HING WONG CHINESE RESTAURANT","1687","MACOMBS RD","1687,MACOMBS RD,New York, NY",-73.9163944,40.84855
"14497",50033351,"CHUNG CHING CHINESE RESTAURANT","262-66","ALEXANDER AVE","262-66,ALEXANDER AVE,New York, NY",-73.9247074,40.8102743
"14498",50033359,"BONNIES GRILL","278","5TH AVE","278,5TH AVE,New York, NY",-73.9824061,40.6742579
"14499",50033361,"KOTTU HOUSE","250","BROOME ST","250,BROOME ST,New York, NY",-73.9896892,40.7181285
"14500",50033364,"EL ORIGINAL","735","10TH AVE","735,10TH AVE,New York, NY",-73.9922104,40.7644724
"14501",50033365,"NEW LEAF","1","MARGARET CORBIN DR","1,MARGARET CORBIN DR,New York, NY",-73.9327903,40.8608259
"14502",50033366,"POPEYES LOUISIANA KITCHEN","4010","82ND ST","4010,82ND ST,New York, NY",-73.8840007,40.7472751
"14503",50033380,"TEA AND MILK","3202","34TH AVE","3202,34TH AVE,New York, NY",-73.9262574,40.7590794
"14504",50033398,"MAYA CUISINE","2442","STEINWAY ST","2442,STEINWAY ST,New York, NY",-73.91179,40.768194
"14505",50033400,"PALACE ON FULTON","1882","FULTON ST","1882,FULTON ST,New York, NY",-73.924062,40.6787649
"14506",50033403,"GUIZHOU MIAOJIA NOODLES","13655","ROOSEVELT AVE","13655,ROOSEVELT AVE,New York, NY",-73.8281716,40.7602851
"14507",50033415,"SUBWAY","839","PROSPECT AVE","839,PROSPECT AVE,New York, NY",-73.9019161,40.8199807
"14508",50033430,"BEST WESTERN PREMIER HERALD SQUARE","48","W 36TH ST","48,W 36TH ST,New York, NY",-73.9855961,40.7504308
"14509",50033431,"LEBRON RESTAURANT","1567A","PITKIN AVE","1567A,PITKIN AVE,New York, NY",-73.9156812,40.669065
"14510",50033432,"MADISON BAGEL AND GRILL","5","MADISON ST","5,MADISON ST,New York, NY",-74.0006123,40.7118545
"14511",50033434,"WING BISTRO","1109","1ST AVE","1109,1ST AVE,New York, NY",-73.9614481,40.7608227
"14512",50033435,"UNTITLED","99","GANSEVOORT ST","99,GANSEVOORT ST,New York, NY",-74.0089716,40.7396059
"14513",50033436,"LA PARADA EXPRESS RESTAURANT","460","3RD AVE","460,3RD AVE,New York, NY",-73.9793842,40.7444371
"14514",50033446,"O'BRIENS PUB","28","E KINGSBRIDGE RD","28,E KINGSBRIDGE RD,New York, NY",-73.8966784,40.8669481
"14515",50033448,"C. LO CAFE","39","BUSHWICK AVE","39,BUSHWICK AVE,New York, NY",-73.9412404,40.7135486
"14516",50033451,"INDUSTRY KITCHEN","70","SOUTH ST","70,SOUTH ST,New York, NY",-74.0054687,40.7052583
"14517",50033454,"TROPICAL PARADISE RESTAURANT AND BAKERY","888","UTICA AVE","888,UTICA AVE,New York, NY",-73.930589,40.6514263
"14518",50033458,"UPHOLSTRY STORE","715","WASHINGTON ST","715,WASHINGTON ST,New York, NY",-74.0082765,40.735309
"14519",50033462,"BARRYS BOOTCAMP","135","W 20TH ST","135,W 20TH ST,New York, NY",-73.9955439,40.7418675
"14520",50033468,"CURRENT","111A","11th AVENUE","111A,11th AVENUE,New York, NY",-74.0078494,40.747919
"14521",50033471,"VINTAGE CURRY","8777","168TH PL","8777,168TH PL,New York, NY",-73.7937515,40.7101425
"14522",50033472,"MY PIZZA","1723","UNIVERSITY AVE","1723,UNIVERSITY AVE,New York, NY",-73.9169832,40.8497834
"14523",50033478,"FRESCOS PIZZERIA","804","W 187TH ST","804,W 187TH ST,New York, NY",-73.9372221,40.8550439
"14524",50033480,"Eleven Thirty Six","1136","PRESIDENT ST","1136,PRESIDENT ST,New York, NY",-73.9530864,40.6680755
"14525",50033484,"TULCINGO RESTAURANT","9558","ROOSEVELT AVE","9558,ROOSEVELT AVE,New York, NY",-73.8695354,40.7490252
"14526",50033491,"COMMONS CAFE","388","ATLANTIC AVE","388,ATLANTIC AVE,New York, NY",-73.9855567,40.6869781
"14527",50033492,"TEDDY'S BAR & GRILL","96","BERRY ST","96,BERRY ST,New York, NY",-73.9585488,40.7193767
"14528",50033493,"BUHRE TOP TORTILLAS","3038","BUHRE AVE","3038,BUHRE AVE,New York, NY",-73.8309488,40.8473091
"14529",50033498,"PRIMA PIZZA","9215","JAMAICA AVE","9215,JAMAICA AVE,New York, NY",-73.7996306,40.7030738
"14530",50033511,"DALE DINER","189","W 231ST ST","189,W 231ST ST,New York, NY",-73.9040506,40.8789941
"14531",50033519,"DOUBLE FIRE GOURMET","2122","86TH ST","2122,86TH ST,New York, NY",-73.9956501,40.6027429
"14532",50033540,"EMPIRE EAST PAN ASIAN BISTRO","1445","RICHMOND AVE","1445,RICHMOND AVE,New York, NY",-74.1564755,40.6112069
"14533",50033545,"CAFE ARBAT","712","AVENUE U","712,AVENUE U,New York, NY",-73.9636036,40.5978234
"14534",50033552,"YUZU","350","LENOX AVE","350,LENOX AVE,New York, NY",-73.9439062,40.8093049
"14535",50033574,"CHEZ ALAIN RESTAURAUNT","2046","7TH AVE","2046,7TH AVE,New York, NY",-73.9498737,40.8074205
"14536",50033575,"JACQUES TORRES ICE CREAM","89","E 42 ST","89,E 42 ST,New York, NY",-73.9772353,40.7527277
"14537",50033595,"BLACK TAP","529","BROOME ST","529,BROOME ST,New York, NY",-74.0043514,40.7238058
"14538",50033605,"SHANE'S CAFE","794","WASHINGTON AVE","794,WASHINGTON AVE,New York, NY",-73.9632822,40.6741897
"14539",50033612,"BARILLA RESTAURANT","1065","AVE OF THE AMERICAS","1065,AVE OF THE AMERICAS,New York, NY",-73.9853115,40.7539141
"14540",50033628,"UNCLE'S FRIED CHICKEN","16304","HILLSIDE AVE","16304,HILLSIDE AVE,New York, NY",-73.7989762,40.7085639
"14541",50033634,"KENNEDY FRIED CHICKEN","224","E 188TH ST","224,E 188TH ST,New York, NY",-73.8966648,40.8609327
"14542",50033658,"PEKING CHINESE RESTAURANT","9111","SPRINGFIELD BLVD","9111,SPRINGFIELD BLVD,New York, NY",-73.7399595,40.7256371
"14543",50033659,"NEW CREAT TAYSTEE GARDENS","8118","LEFFERTS BLVD","8118,LEFFERTS BLVD,New York, NY",-73.8303441,40.7090509
"14544",50033660,"RUSTY'S FLAVOR","2261","ADAM CLAYTON POWELL JR BLVD","2261,ADAM CLAYTON POWELL JR BLVD,New York, NY",-73.9442254,40.8139799
"14545",50033662,"DON CHINGON","216","FLATBUSH AVE","216,FLATBUSH AVE,New York, NY",-73.9755425,40.6810881
"14546",50033665,"ABBA BAR AND GRILL","492","GRAND ST","492,GRAND ST,New York, NY",-73.9514506,40.7107816
"14547",50033667,"K & E FAST FOOD","1221","BOWERY ST","1221,BOWERY ST,New York, NY",-73.9803859,40.5749512
"14548",50033668,"BROOKLYN ROASTING WORKS","50","W. 23rd Street","50,W. 23rd Street,New York, NY",-73.9919099,40.7419258
"14549",50033676,"CAFE ARTE","20","PINE ST","20,PINE ST,New York, NY",-74.0096766,40.7075665
"14550",50033690,"HE NAN CUISINE","136-31","41ST AVENUE","136-31,41ST AVENUE,New York, NY",-73.8285371,40.759024
"14551",50033694,"VIRGINIA'S","647","E 11TH ST","647,E 11TH ST,New York, NY",-73.9774244,40.7268012
"14552",50033695,"HANEUL BABSANG","15129","34TH AVE","15129,34TH AVE,New York, NY",-73.8118269,40.767349
"14553",50033696,"SOLELUNA","4001","QUEENS BLVD","4001,QUEENS BLVD,New York, NY",-73.9240257,40.7440655
"14554",50033699,"ANGEL OF HARLEM","2272","FREDERICK DOUGLASS BLVD","2272,FREDERICK DOUGLASS BLVD,New York, NY",-73.95242,40.808059
"14555",50033707,"CARRAGHER'S","228","W 39TH ST","228,W 39TH ST,New York, NY",-73.989534,40.7543939
"14556",50033708,"SAMURAI MAMA","205","GRAND ST","205,GRAND ST,New York, NY",-73.9964321,40.7188406
"14557",50033715,"DOMINIQUE ANSEL KITCHEN","137","7TH AVE S","137,7TH AVE S,New York, NY",-74.0018953,40.7347906
"14558",50033724,"CHECKERS","711","E TREMONT AVE","711,E TREMONT AVE,New York, NY",-73.890612,40.8453284
"14559",50033725,"SOUTH SLOPE EATERY & JUICEBAR","486","5TH AVE","486,5TH AVE,New York, NY",-73.9876743,40.6678455
"14560",50033733,"ICHIBANTEI","401","E 13TH ST","401,E 13TH ST,New York, NY",-73.982735,40.730586
"14561",50033734,"HONG KONG NOODLES","174","LEXINGTON AVE","174,LEXINGTON AVE,New York, NY",-73.9814362,40.7443909
"14562",50033742,"WHOLESOME GARDEN PIZZA","3529","BROADWAY","3529,BROADWAY,New York, NY",-73.9511312,40.826158
"14563",50033747,"DIG INN","16","E 23RD ST","16,E 23RD ST,New York, NY",-73.9883108,40.7407465
"14564",50033748,"BARRY'S BOOTCAMP FUEL BAR","1","YORK ST","1,YORK ST,New York, NY",-74.0056207,40.7213581
"14565",50033749,"BARRY'S BOOTCAMP NOHO","419","LAFAYETTE ST","419,LAFAYETTE ST,New York, NY",-73.9920476,40.7286257
"14566",50033767,"FEAST ON US","645","HUDSON ST","645,HUDSON ST,New York, NY",-74.0057144,40.7391897
"14567",50033769,"NATIVIDAD RESTAURANT","3766","103RD ST","3766,103RD ST,New York, NY",-73.8636006,40.7514315
"14568",50033770,"TASTY AND CO","9419","63RD DR","9419,63RD DR,New York, NY",-73.8630946,40.7292664
"14569",50033773,"FIVE LUCK","1834","2ND AVE","1834,2ND AVE,New York, NY",-73.9474858,40.7832876
"14570",50033781,"RED HOOK LOBSTER POUND","284","VAN BRUNT ST","284,VAN BRUNT ST,New York, NY",-74.0103105,40.6797578
"14571",50033788,"HUNAN DELIGHT","1467","YORK AVE","1467,YORK AVE,New York, NY",-73.9512514,40.770708
"14572",50033791,"BENSON'S NYC","181","ESSEX ST","181,ESSEX ST,New York, NY",-73.9866681,40.7219227
"14573",50033797,"SENYA","109","1ST AVE","109,1ST AVE,New York, NY",-73.986148,40.7268812
"14574",50033800,"CAFE/ 911 MUSEUM","180","GREENWICH ST","180,GREENWICH ST,New York, NY",-74.0124786,40.7114147
"14575",50033801,"BABBALUCCI'S","331","LENOX AVE","331,LENOX AVE,New York, NY",-73.9450406,40.8089446
"14576",50033802,"ONE WORLD OBSERVATORY","1","WORLD TRADE CTR","1,WORLD TRADE CTR,New York, NY",-74.0133795,40.7127431
"14577",50033805,"RUSTIC TABLE","500","W 42ND ST","500,W 42ND ST,New York, NY",-73.9958552,40.759498
"14578",50033808,"BRUNO","204","E 13TH ST","204,E 13TH ST,New York, NY",-73.9873417,40.7323017
"14579",50033833,"SUSHI D","207","DEKALB AVE","207,DEKALB AVE,New York, NY",-73.9713177,40.6897052
"14580",50033839,"SUBWAY","7","E 14TH ST","7,E 14TH ST,New York, NY",-73.9925067,40.735795
"14581",50033842,"RU YI BROADWAY RESTAURANT","8334","BROADWAY","8334,BROADWAY,New York, NY",-73.8793003,40.7402575
"14582",50033845,"DIMES","49","CANAL ST","49,CANAL ST,New York, NY",-73.991554,40.7150016
"14583",50033846,"L'IMPRIMERIE","1524","MYRTLE AVE","1524,MYRTLE AVE,New York, NY",-73.9128512,40.6992312
"14584",50033852,"DUNKIN' DONUTS","1779","SOUTHERN BLVD","1779,SOUTHERN BLVD,New York, NY",-73.8877403,40.8379655
"14585",50033875,"ARIANA'S","60","S BRIDGE ST","60,S BRIDGE ST,New York, NY",-74.2366866,40.5247503
"14586",50033876,"OSCAR'S KITCHEN","2618","JEROME AVE","2618,JEROME AVE,New York, NY",-73.8975741,40.8668065
"14587",50033882,"BROWN BROTHERS HARRIMAN","140","BROADWAY","140,BROADWAY,New York, NY",-74.0100931,40.7086765
"14588",50033885,"A&H DELI","431","7TH AVE","431,7TH AVE,New York, NY",-73.990683,40.7506267
"14589",50033890,"DOUGH","700","8TH AVE","700,8TH AVE,New York, NY",-73.9882975,40.7587072
"14590",50033893,"MUKTIE RESTAURANT","481","E 163RD ST","481,E 163RD ST,New York, NY",-73.910044,40.8248483
"14591",50033902,"GREEK EATS","1229","1ST AVE","1229,1ST AVE,New York, NY",-73.9587869,40.764407
"14592",50033917,"GRANO DE CAFE","9812","NORTHERN BLVD","9812,NORTHERN BLVD,New York, NY",-73.8697762,40.7569888
"14593",50033921,"SORRENTOS PIZZA","3891","SEDGWICK AVE","3891,SEDGWICK AVE,New York, NY",-73.8933022,40.8830027
"14594",50033935,"DRUNKEN CHICKEN","2530","BROADWAY","2530,BROADWAY,New York, NY",-73.9720217,40.793523
"14595",50033936,"MANNA'S SOUL FOOD RESTAURANT","486","LENOX AVE","486,LENOX AVE,New York, NY",-73.9410394,40.8133195
"14596",50033938,"R & J LOUNGE","109","E 116TH ST","109,E 116TH ST,New York, NY",-73.9423885,40.7992605
"14597",50033940,"DOUBLE TOP CHINA & TORTILLA TACO","1774","FLATBUSH AVE","1774,FLATBUSH AVE,New York, NY",-73.941481,40.6266034
"14598",50033948,"LUCKY STARS BAKERY","280","GRAND ST","280,GRAND ST,New York, NY",-73.9924891,40.7180179
"14599",50033952,"FOREVER TASTE RESTAURANT","27","RUTGERS ST","27,RUTGERS ST,New York, NY",-73.9898222,40.712971
"14600",50033955,"CROWN CHICKEN & BISCUIT","152","ROCKAWAY AVE","152,ROCKAWAY AVE,New York, NY",-73.9109347,40.67799
"14601",50033956,"DJ PIZZA","120","E 34TH ST","120,E 34TH ST,New York, NY",-73.9802022,40.7464441
"14602",50033970,"DOMINO'S","9614","METROPOLITAN AVE","9614,METROPOLITAN AVE,New York, NY",-73.8558782,40.7110192
"14603",50033976,"SEAMORE'S","390","BROOME ST","390,BROOME ST,New York, NY",-73.9969898,40.7206889
"14604",50033978,"CONEY'S CONES","1023","BOARDWALK W","1023,BOARDWALK W,New York, NY",-73.9785403,40.573451
"14605",50033981,"NEW HONG KONG RESTAURANT","249A","SCHENECTADY AVE","249A,SCHENECTADY AVE,New York, NY",-73.933534,40.6700716
"14606",50033983,"KIKI'S","130","DIVISION ST","130,DIVISION ST,New York, NY",-73.991944,40.714521
"14607",50033996,"MR. ZENG","11402","LIBERTY AVE","11402,LIBERTY AVE,New York, NY",-73.8283746,40.685417
"14608",50033999,"SUBWAY","9206","4TH AVE","9206,4TH AVE,New York, NY",-74.0304744,40.6183286
"14609",50034013,"PARIS BAGUETTE","303","PARK AVE S","303,PARK AVE S,New York, NY",-73.9860055,40.7403737
"14610",50034022,"CAFE BARI","276","CANAL ST","276,CANAL ST,New York, NY",-74.0018666,40.7191056
"14611",50034025,"Panda Chinese Restaurant","7323","20TH AVE","7323,20TH AVE,New York, NY",-73.990831,40.6113988
"14612",50034040,"TANOSHI TEI","1374","YORK AVE","1374,YORK AVE,New York, NY",-73.9528656,40.7676626
"14613",50034050,"MEE NOODLE SHOP","795","9TH AVE","795,9TH AVE,New York, NY",-73.9878668,40.765365
"14614",50034055,"WRAP N ROLL","1119","QUENTIN RD","1119,QUENTIN RD,New York, NY",-73.9612262,40.6080716
"14615",50034059,"RAI RAI KEN","1467","AMSTERDAM AVE","1467,AMSTERDAM AVE,New York, NY",-73.9532886,40.8170676
"14616",50034061,"DI DI RESTAURANT","2318","NOSTRAND AVE","2318,NOSTRAND AVE,New York, NY",-73.9474743,40.6281711
"14617",50034065,"CLOCKTOWER","5","MADISON AVENUE","5,MADISON AVENUE,New York, NY",-73.9874559,40.7412377
"14618",50034079,"THE RED DOORS BAR AND GRILL","1205","SURF AVE","1205,SURF AVE,New York, NY",-73.9799267,40.5758151
"14619",50034093,"COLINA CUERVO","759","NOSTRAND AVE","759,NOSTRAND AVE,New York, NY",-73.9502411,40.6712925
"14620",50034094,"BROTHERS BAKERY CAFE","2155","2ND AVE","2155,2ND AVE,New York, NY",-73.940462,40.793827
"14621",50034097,"BAMBOO TAVERN","1370","ROCKAWAY PKWY","1370,ROCKAWAY PKWY,New York, NY",-73.9037793,40.6462449
"14622",50034098,"JG Mellon","89","MACDOUGAL ST","89,MACDOUGAL ST,New York, NY",-74.0014899,40.7290243
"14623",50034105,"ALFIE'S PIZZA AND PASTA","8608","117TH ST","8608,117TH ST,New York, NY",-73.832859,40.69985
"14624",50034109,"CHEN XIN LUNG CHINESE RESTAURANT","3828B","DYRE AVE","3828B,DYRE AVE,New York, NY",-73.8311496,40.8887991
"14625",50034110,"PAPA JOHN'S","3548","31ST ST","3548,31ST ST,New York, NY",-73.9297593,40.7570381
"14626",50034112,"CHICKENOW","200","BAYCHESTER AVE","200,BAYCHESTER AVE,New York, NY",-73.8275476,40.8642991
"14627",50034113,"NOEL PIZZA","553","W 207TH ST","553,W 207TH ST,New York, NY",-73.9199067,40.8661003
"14628",50034118,"PHO MAC VIETNAMESE FOOD","1407","RICHMOND AVE","1407,RICHMOND AVE,New York, NY",-74.1575741,40.6139183
"14629",50034130,"SOO JAMAICA","4143","WHITE PLAINS RD","4143,WHITE PLAINS RD,New York, NY",-73.8584234,40.8919375
"14630",50034142,"JOSEPH'S DREAM BURGER","1899","CONEY ISLAND AVE","1899,CONEY ISLAND AVE,New York, NY",-73.962272,40.6110213
"14631",50034161,"HUGO AND SONS","367","7TH AVE","367,7TH AVE,New York, NY",-73.991983,40.7485799
"14632",50034176,"PRET A MANGER","1","PENN PLZ","1,PENN PLZ,New York, NY",-73.993056,40.751389
"14633",50034177,"TIMNA","109","SAINT MARKS PL","109,SAINT MARKS PL,New York, NY",-73.9838868,40.727207
"14634",50034179,"XIME DELI","448","E 138TH ST","448,E 138TH ST,New York, NY",-73.9214205,40.8082697
"14635",50034191,"RESIDENCE INN BY MARRIOTT BRONX","1776","EASTCHESTER RD","1776,EASTCHESTER RD,New York, NY",-73.8426039,40.8495887
"14636",50034192,"K'OOK","324","E 6TH ST","324,E 6TH ST,New York, NY",-73.9874335,40.7267161
"14637",50034203,"SUBWAY","1864","86TH ST","1864,86TH ST,New York, NY",-74.001287,40.6061387
"14638",50034213,"HAN DYNASTY","215","W 85TH ST","215,W 85TH ST,New York, NY",-73.9763983,40.7875604
"14639",50034214,"BUTCH AND COCO CAFE","153","HOWARD AVE","153,HOWARD AVE,New York, NY",-73.9199506,40.6833447
"14640",50034221,"AA CHINESE RESTAURANT","214","E BURNSIDE AVE","214,E BURNSIDE AVE,New York, NY",-73.9031172,40.8518146
"14641",50034232,"RELISH CATERERS","2501","3RD AVE","2501,3RD AVE,New York, NY",-73.9287719,40.8103717
"14642",50034234,"LATENS RESTAURANT","11908","MERRICK BLVD","11908,MERRICK BLVD,New York, NY",-73.7732045,40.6855456
"14643",50034236,"AQUINO'S","429","CENTRAL AVE","429,CENTRAL AVE,New York, NY",-73.9151784,40.6926063
"14644",50034249,"MARGHERITA","197","GRAND ST","197,GRAND ST,New York, NY",-73.9969894,40.7190658
"14645",50034250,"FIVE GUYS FAMOUS BURGERS AND FRIES","1608","SHORE PARKWAY","1608,SHORE PARKWAY,New York, NY",-74.0005151,40.5938934
"14646",50034275,"D.B.A.","41","1ST AVE","41,1ST AVE,New York, NY",-73.9880304,40.7243295
"14647",50034278,"GO CUPS","1838","2ND AVE","1838,2ND AVE,New York, NY",-73.947394,40.7833517
"14648",50034283,"CINCO DE MAYO","837","WASHINGTON AVE","837,WASHINGTON AVE,New York, NY",-73.9117785,40.8225186
"14649",50034285,"LE DISTRICT (BAR A VIN)","225","LIBERTY ST","225,LIBERTY ST,New York, NY",-74.015278,40.7125
"14650",50034287,"THE FOUR HORSEMEN","295","GRAND ST","295,GRAND ST,New York, NY",-73.9920876,40.7174109
"14651",50034294,"PANADERIA LA AUTENTICA","1878","86TH ST","1878,86TH ST,New York, NY",-74.0008968,40.6059286
"14652",50034296,"BAKER'S TREATS","1625","NOSTRAND AVE","1625,NOSTRAND AVE,New York, NY",-73.9488979,40.6464118
"14653",50034302,"WAFELS & DINGES","41","W 40TH ST","41,W 40TH ST,New York, NY",-73.9843402,40.753816
"14654",50034303,"RED MOUNTAIN NOODLE HOUSE","4413","KISSENA BLVD","4413,KISSENA BLVD,New York, NY",-73.8222518,40.7537925
"14655",50034310,"MELT BAKERY","NKN","HIGH LINE PK W 15TH ST","NKN,HIGH LINE PK W 15TH ST,New York, NY",-74.0047649,40.7479925
"14656",50034319,"TAYLOR MADE JAMAICAN EATERY","393","CLASSON AVE","393,CLASSON AVE,New York, NY",-73.9596614,40.6876257
"14657",50034342,"CHINA DOLL","2526","LINDEN BLVD","2526,LINDEN BLVD,New York, NY",-73.8704141,40.6671758
"14658",50034360,"KAZZA WINE BAR","708","W 177TH ST","708,W 177TH ST,New York, NY",-73.9387835,40.8474845
"14659",50034366,"CARLETON LOUNGE","500","W 120TH ST","500,W 120TH ST,New York, NY",-73.9599019,40.8093788
"14660",50034374,"PROPOSITO DE VIDA","180","E 104TH ST","180,E 104TH ST,New York, NY",-73.9463169,40.79031
"14661",50034377,"MAGGIE MAE'S","4115","QUEENS BLVD","4115,QUEENS BLVD,New York, NY",-73.922855,40.743957
"14662",50034379,"BLACK BARN","19","E 26TH ST","19,E 26TH ST,New York, NY",-73.9870892,40.7432105
"14663",50034380,"KRAVE IT","4015","BELL BLVD","4015,BELL BLVD,New York, NY",-73.7708719,40.7638609
